HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 2 Product Code,SITC Revision 2 Product Description
720833,"Flat rlld prod, i/nas, nic, hr=>600mm w, 4.75mm",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
720834,"Flat rolled prod, i/nas,nic,hr=>600mm wide, 3mm",67451,"Sheets & plates,of oth-than high carbon/alloy stl."
720835,"Flat rolled prod, i/nas,nic,hr=>600mm wide, les",67451,"Sheets & plates,of oth-than high carbon/alloy stl."
720841,"Flat rolled prod, i/nas, nic, hr 600mm =<width",67272,Iron/steel coils of high carbon steel
720842,"Flat rolled prod, i/nas, not in coil, hr =>600m",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
720843,"Flat rlld prod, i/nas, not in coil, hr=>600mm w",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
720844,"Flat rolled prod, i/nas, not in coil, hr =>600m",67451,"Sheets & plates,of oth-than high carbon/alloy stl."
720845,"Flat rolled prod, i/nas, not in coil, hr =>600m",67451,"Sheets & plates,of oth-than high carbon/alloy stl."
720890,"Flat rolled prod, i/nas, not further worked tha",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
720911,"Flat rolled prod, i/nas, in coil, cr, =>600mm w",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
720912,"Flat rlld prod, i/nas, in coil, cr,=>600mm w, 1",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
720913,"Flat rlld prod,i/nas,in coil,cr,=>600mm w,0.5mm",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
720914,"Flat rlld prod, i/nas, in coil, cr,=>600mm w, <",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
720921,"Flat rolled prod, i/nas, in coil, cr, =>600mm w",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
720922,"Flat rolled prod, i/nas, in coil, cr, =>600mm w",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
720923,"Flat rlld prod, i/nas, in coil, cr,=>600mm w, 0",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
720924,"Flat rlld prod, i/nas, in coil, cr,=>600mm w, l",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
720931,"Flat rlld prod, i/nas, not in coil, cr=>600mm w",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
720932,"Flat rolled prod, i/nas, not in coil,cr=>600mm",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
720933,"Flat rlld prod,i/nas,not in coil,cr=>600mm w,0.",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
720934,"Flat rlld prod, i/nas, not in coil, cr=>600mm w",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
720941,"Flat rlld prod, i/nas, not in coil, cr=>600mm w",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
720942,"Flat rolled prod, i/nas, not in coil, cr =>600m",67451,"Sheets & plates,of oth-than high carbon/alloy stl."
720943,"Flat rolled prod, i/nas, not in coil, cr =>600m",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
720944,"Flat rlld prod, i/nas, not in coil, cr=>600mm w",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
720990,"Flat rolled prod, i/nas, not in coil, cr =>600m",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721011,"Flat rolled prod,i/nas, plated or coated with t",6747,"Tinned sheets and plates,of steel"
721012,"Flat rlld prod, i/nas, plated or coated with ti",6747,"Tinned sheets and plates,of steel"
721020,"Flat rlld prod,plated or coated with lead,=>600",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721031,"Flat rolled prod,steel,electro pltd/w/ zinc,<3m",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721039,"Flat rolled prod, i/nas, electro pltd or ctd w",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721041,"Flat rolled prod, i/nas, pltd or ctd w zinc, co",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721049,"Flat rolled prod, i/nas, plated or coated with",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721050,"Flat rlld prod,i/nas,pltd or ctd w chrom oxides",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721060,"Flat rolled prod, i/nas, plated or coated with",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721070,"Flat rolled prod,i/nas,painted,varnish./coated",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721090,"Flat rolled prod, i/nas, clad, plated or coated",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721111,"Flat rlld prod,i/nas,hr,rlld on 4 face,150mm <w",67451,"Sheets & plates,of oth-than high carbon/alloy stl."
721112,"Flat rolled prod, i/nas, hr, <600mm wide =>4.75",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
721119,"Flat rlld prod,i/nas,hr,<600mm wide <3mm thk my",67451,"Sheets & plates,of oth-than high carbon/alloy stl."
721121,"Flat rlld prod,i/nas,hr,rlld on 4 faces,150mm <",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
721122,"Flat rolled prod, i/nas, hr, <600mm wide, =>4.7",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
721129,"Flat rolled prod, i/nas, hr, <600mm wide nes",67451,"Sheets & plates,of oth-than high carbon/alloy stl."
721130,"Flat rlld prod,i/nas,cr,<600mm wide<3mm thk myp",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
721141,"Flat rlld prod,i/nas,cr,<600mm wide cntg by wt",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
721149,"Flat rolled prod, i/nas, cold rolled or cold re",67461,"Sheets & plates,of oth.than high carbon/alloy stl."
721190,"Flat rolled prod, i/nas, <600mm wide, not clad,",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
721210,"Flat rolled prod, i/nas, <600mm wide, plated or",6747,"Tinned sheets and plates,of steel"
721221,"Flat rlld prod, steel, <600mm w, <3mm thk myp 2",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721229,"Flat rolled prod, i/nas, <600mm wide, clad, pla",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721230,"Flat rolled prod, i/nas, <600mm wide, o/w plate",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721240,"Flat rolled prod,i/nas,<600mm wide,painted,varn",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721250,"Flat rolled prod, i/nas, <600mm wide, plated or",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721260,"Flat rolled prod, i/nas, <600mm wide, clad",67491,"Oth.sheets & plates,of oth.than high cbn/alloy stl"
721310,"Bars & rods, i/nas, hr,in irreg wound coils,cnt",67311,Wire rod of other than high carbon or alloy steel
721320,"Bars & rods, i/nas, hr, in irreg wound coils, o",67312,Wire rod of high carbon steel
721331,"Bars/rods,i/nas,hr,in irreg wnd coils of circ c",67311,Wire rod of other than high carbon or alloy steel
721339,"Bars & rods, i/nas, hr, containing by weight le",67311,Wire rod of other than high carbon or alloy steel
721341,"Bars&rods,i/nas,hr,of circ cross sect<14mm dia,",67311,Wire rod of other than high carbon or alloy steel
721349,"Bars & rods, i/nas, hr, containing by wght 0.25",67311,Wire rod of other than high carbon or alloy steel
721350,"Bars&rods,iron or non-alloy steel,hr containing",67312,Wire rod of high carbon steel
721410,"Bars & rods, iron or non-alloy steel forged",67322,"Bars & rods,of high carbon steel"
721420,"Bars&rods,i/nas,hr,hd or he,cntg indent,ribs,et",67326,"Bars & rods,not furth.work.than hot rolled/extrud."
721430,"Bars&rods, i/nas, hot rlld drawn or extruded of",67325,"Bars & rods,of other alloy steel"
721440,"Bars&rods,i/nas,hot rlld,drawn/extruded,cntg by",67326,"Bars & rods,not furth.work.than hot rolled/extrud."
721450,"Bars & rods, i/nas, hr, hd or he, cntg by wght",67326,"Bars & rods,not furth.work.than hot rolled/extrud."
721460,"Bars & rods, i/nas, hr, hd or he, cntg by wght",67322,"Bars & rods,of high carbon steel"
721510,"Bars&rods,i/nas,nfw than cold formed or finishe",67325,"Bars & rods,of other alloy steel"
721520,"Bars & rods, i/nas, nfw than cold formed or fin",67327,"Bars & rods,forged,cold-formed or cold finished"
721530,"Bars&rods,i/nas,nfw than cold formed or finishe",67327,"Bars & rods,forged,cold-formed or cold finished"
721540,"Bars & rods, i/nas, nfw than cold formed or fin",67322,"Bars & rods,of high carbon steel"
721590,"Bars & rods, i/nas, nes",67327,"Bars & rods,forged,cold-formed or cold finished"
721610,"Sections, U,I or H,i/nas,nfw than hot rolled/dr",67331,"U,i,h,sects.hot-rolled or extruded under 80 mm"
721621,"Sections,L,i/nas,nfw than hot rlld,drawn/extrud",67331,"U,i,h,sects.hot-rolled or extruded under 80 mm"
721622,"Sections,T,i/nas,nfw than hot rlld,drawn/extrud",67331,"U,i,h,sects.hot-rolled or extruded under 80 mm"
721631,"Sections,U,i/nas,nfw than hot rlld,drawn/extrud",67332,"U.i,h,sects.hot-rolled or extruded, 80 mm or more"
721632,"Sections,I,i/nas,nfw than hot rlld,drawn/extrud",67332,"U.i,h,sects.hot-rolled or extruded, 80 mm or more"
721633,"Sections,H,i/nas,nfw than hot rlld,drawn/extrud",67332,"U.i,h,sects.hot-rolled or extruded, 80 mm or more"
721640,"Sections, L or T, i/nas, nfw than hot rlld, dra",67332,"U.i,h,sects.hot-rolled or extruded, 80 mm or more"
721650,"Angles,shapes and sect,i/nas,nfw than hot rlld/",67333,"Oth.angles,shapes & sectns.hot-rolled or extruded"
721660,"Angles, shapes and sections, i/nas, nfw than co",67334,"Angles,shapes & sectns.cold-formed or cold-finishd"
721690,"Angles, shapes and sections, iron or non-alloy",67332,"U.i,h,sects.hot-rolled or extruded, 80 mm or more"
721711,"Wire,i/nas,polished or not,but not plated or co",67701,"Iron/steel wire,of oth.than high carbon/alloy stl."
721712,"Wire,i/nas,plated or coated with zinc,containin",67701,"Iron/steel wire,of oth.than high carbon/alloy stl."
721713,"Wire,i/nas,plated or coated with oth base mtls",67701,"Iron/steel wire,of oth.than high carbon/alloy stl."
721719,"Wire, i/nas, containing by weight less than 0.2",67701,"Iron/steel wire,of oth.than high carbon/alloy stl."
721721,"Wire, i/nas,polished or not,but not pltd or ctd",67701,"Iron/steel wire,of oth.than high carbon/alloy stl."
721722,"Wire, i/nas, plated or coated with zinc contnng",67701,"Iron/steel wire,of oth.than high carbon/alloy stl."
721723,"Wire,i/nas,pltd or ctd with oth base mtls nes,c",67701,"Iron/steel wire,of oth.than high carbon/alloy stl."
721729,"Wire, iron or non-alloy steel, nes containing b",67701,"Iron/steel wire,of oth.than high carbon/alloy stl."
721731,"Wire,i/nas,polished or not,but not pltd or ctd,",67702,"Iron/steel wire,of high carbon steel"
721732,"Wire,i/nas,plated or coated with zinc containin",67702,"Iron/steel wire,of high carbon steel"
721733,"Wire,i/nas,pltd or ctd with oth base mtls nes,c",67702,"Iron/steel wire,of high carbon steel"
721739,"Wire, iron or non-alloy steel, nes containing b",67702,"Iron/steel wire,of high carbon steel"
721810,"Ingots and other primary forms, stainless steel",67243,Ingots of stainless or heat-resisting steel
721890,"Semi-finished products, stainless steel",67254,Blooms etc.of stainless or heat-resisting steel
721911,"Flat rlld prod,stainless steel,hr,in coil,=>600",67274,Iron/steel coils of stainless/heat-resisting steel
721912,"Flat rlld prod, stainless steel, hr, in coil,=>",67274,Iron/steel coils of stainless/heat-resisting steel
721913,"Flat rlld prod, stainless steel, hr in coil,=>6",67274,Iron/steel coils of stainless/heat-resisting steel
721914,"Flat rlld prod, stainless steel, hr in coil,=>6",67274,Iron/steel coils of stainless/heat-resisting steel
721921,"Flat rlld prod, stainless steel, hr, nic,=>600m",67443,"Sheets & plates,of stainless or heat-resisting stl"
721922,"Flat rlld prod, stainless steel, hr, nic, >600m",67443,"Sheets & plates,of stainless or heat-resisting stl"
721923,"Flat rlld prod, stainless steel, hr, nic, >600m",67453,"Sheets & plates,of stainless or heat-resisting stl"
721924,"Flat rlld prod, stainless steel, hr, nic, >600m",67463,"Sheets & plates,of stainl.or heat resist.stl.,<3mm"
721931,"Flat rolled prod, stainless steel, cr, >600mm w",67443,"Sheets & plates,of stainless or heat-resisting stl"
721932,"Flat rolled prod, stainless steel, cr, >600mm w",67453,"Sheets & plates,of stainless or heat-resisting stl"
721933,"Flat rolled prod, stainless steel, cr, 600mm wi",67463,"Sheets & plates,of stainl.or heat resist.stl.,<3mm"
721934,"Flat rolled prod, stainless steel, cr, >600mm w",67463,"Sheets & plates,of stainl.or heat resist.stl.,<3mm"
721935,"Flat rolled prod, stainless steel, cr, >600mm w",67463,"Sheets & plates,of stainl.or heat resist.stl.,<3mm"
721990,"Flat rolled prod, stainless steel, 600mm or mor",67493,"Oth.sheets & plates,of stainless/heat-resistg.stl."
722011,"Flat rolled prod, stainless steel, hr <600mm wi",67443,"Sheets & plates,of stainless or heat-resisting stl"
722012,"Flat rolled prod, stainless steel, hr <600mm wi",67463,"Sheets & plates,of stainl.or heat resist.stl.,<3mm"
722020,"Flat rolled prod, stainless steel, <600mm wide,",67463,"Sheets & plates,of stainl.or heat resist.stl.,<3mm"
722090,"Flat rolled prod, stainless steel, cr <600mm wi",67493,"Oth.sheets & plates,of stainless/heat-resistg.stl."
722100,"Bars & rods, stainless steel, hot rolled in irr",67314,Wire rod of stainless or heat-resisting steel
722210,"Bars & rods, stainless steel, nfw than hot roll",67324,"Bars & rods,of stainless or heat-resisting steel"
722220,"Bars & rods, stainless steel, nfw than cold for",67324,"Bars & rods,of stainless or heat-resisting steel"
722230,"Bars & rods, stainless steel, nes",67324,"Bars & rods,of stainless or heat-resisting steel"
722240,"Angles, shapes and sections, stainless steel",67338,"Angles,shapes & sects.,stainless/heat-resistg.stl."
722300,Wire of stainless steel,67704,"Iron/steel wire,of stainless/heat-resisting steel"
722410,"Ingots & other primary forms of alloy steel, o/",67244,Ingots of other alloy steel
722490,Semi-finished products of alloy steel o/t stain,67255,Blooms etc.of other alloy steel
